gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
123,224,737849671919.3262,311.5408260142196,0.25556278228759766,146,[8614.80425532 8628.74468085 8834.50212766],[180.02686556 173.98675275 155.53409353],[7982. 8166. 8249.],[9032. 9007. 9149.]
124,234,737849671919.3262,310.153141420233,0.2990264892578125,149,[8621.14765101 8649.2147651  8825.2885906 ],[194.4799079  177.76107801 166.6710096 ],[7982. 8166. 8249.],[9032. 9007. 9149.]
125,148,737849671919.3262,315.4729905854558,0.14702796936035156,138,[8589.44957983 8618.3697479  8810.22689076],[181.71048742 171.01527602 157.71953818],[7982. 8166. 8249.],[9032. 9007. 9149.]
126,238,737849671919.3262,314.8180382244327,0.34902501106262207,142,[8602.2122449  8634.55102041 8820.28163265],[180.04254558 167.48183712 156.56991093],[7982. 8166. 8249.],[9032. 9007. 9149.]
127,244,737849671919.3262,308.24605640719847,0.3660256862640381,130,[8618.37073171 8643.86341463 8830.85853659],[185.52028124 172.54875841 161.74796561],[7982. 8166. 8249.],[9032. 9007. 9149.]
128,204,737849671919.3262,296.12251901144475,0.22601842880249023,138,[8625.37837838 8643.73873874 8826.30630631],[182.27620137 169.39480042 160.48924596],[7982. 8166. 8249.],[9032. 9007. 9149.]
129,222,737849671919.3262,305.0621661379884,0.3400461673736572,134,[8624.15853659 8641.09756098 8824.71138211],[184.99671297 171.90262013 160.37507496],[7982. 8166. 8249.],[9032. 9007. 9149.]
130,246,737849671919.3262,306.9087169917548,0.35002684593200684,138,[8665.88405797 8625.47826087 8828.95652174],[181.58233939 178.59058585 169.51832313],[8288. 8166. 8249.],[9032. 9007. 9149.]
131,138,737849671919.3262,311.04616465923,0.1980137825012207,138,[8634.11297071 8573.0292887  8789.84937238],[170.66605859 172.12799066 159.31520003],[8261. 8157. 8249.],[9032. 9007. 9149.]
132,238,737849671919.3262,305.3700450260301,0.3790268898010254,131,[8646.10185185 8611.84722222 8818.86111111],[183.36267138 166.20536101 155.73674715],[8272. 8157. 8249.],[9032. 9007. 9149.]
133,216,737849671919.3262,310.9534083177935,0.29703855514526367,130,[8655.75949367 8603.55274262 8822.59915612],[177.73188088 173.17224652 154.85472871],[8259. 7992. 8249.],[9032. 9007. 9149.]
134,236,737849671919.3262,305.948135179328,0.32802534103393555,133,[8664.15346535 8617.52475248 8832.03465347],[178.20260806 171.37320135 161.38050414],[8283. 8166. 8249.],[9032. 9007. 9220.]
135,202,737849671919.3262,300.28375851025237,0.3140273094177246,131,[8666.23611111 8622.90740741 8827.12962963],[178.03826782 170.48802701 161.53185058],[8283. 8166. 8249.],[9032. 9007. 9220.]
136,216,737849671919.3262,301.1574854422902,0.22852468490600586,132,[8666.625      8623.85267857 8828.10267857],[179.21324215 170.62325533 157.16652109],[8162. 8166. 8249.],[9032. 9007. 9220.]
