gen,evals,hypervol,dist_diag,time,firts_front,avg,std,min,max
55,250,716763949197.9707,342.6758588781434,0.25101613998413086,73,[8482.384 8492.76  8698.268],[187.36156635 207.72227228 171.95319182],[7801. 7924. 8140.],[8874. 8985. 9048.]
56,250,716763949197.9707,330.7681187304362,0.26595401763916016,67,[8486.148 8497.608 8702.616],[189.88644527 208.86477524 171.04498982],[7801. 7970. 8140.],[8874. 8985. 9048.]
57,250,716763949197.9707,313.39792035875064,0.279160737991333,49,[8477.752 8529.24  8688.14 ],[191.19280974 200.36402472 177.58137402],[7801. 7970. 8140.],[8874. 8985. 9048.]
58,250,716763949197.9707,337.60844206798504,0.2500190734863281,46,[8493.864 8527.644 8693.296],[185.38057478 205.51875161 178.28204728],[7801. 7970. 8140.],[8874. 8985. 9048.]
59,250,716763949197.9707,344.0437912300675,0.24501967430114746,48,[8493.324 8535.1   8691.624],[184.57079678 204.95197974 181.53177855],[7801. 7970. 8034.],[8874. 8985. 9048.]
60,250,718179670063.5148,345.2220736591324,0.24207687377929688,48,[8502.704 8538.548 8687.152],[186.1341677  203.85598764 186.78169315],[7801. 7970. 8034.],[8874. 8985. 9048.]
61,250,718179670063.5148,338.36556526636485,0.2660186290740967,51,[8506.12  8540.588 8683.064],[193.11719136 204.26401116 192.08776094],[7801. 7985. 8034.],[8874. 8985. 9048.]
62,250,718179670063.5148,340.95183307830604,0.26373958587646484,54,[8503.14  8543.248 8689.06 ],[196.49954809 207.65252345 192.50215687],[7801. 7985. 8034.],[8874. 8985. 9048.]
63,250,718179670063.5148,348.3917859204776,0.27101969718933105,55,[8506.02  8534.24  8702.192],[204.63472726 207.78811901 191.04335407],[7801. 7985. 8034.],[8874. 8985. 9084.]
64,250,718179670063.5148,337.8607291889096,0.29097485542297363,59,[8502.316 8545.104 8698.432],[208.84206507 210.21397952 194.84688701],[7801. 7985. 8034.],[8874. 8985. 9084.]
65,250,718179670063.5148,324.3384573275125,0.2622959613800049,67,[8502.772 8549.936 8698.756],[208.46872191 209.56586531 196.98737133],[7801. 7985. 8034.],[8874. 8985. 9084.]
66,250,718179670063.5148,317.9931499328556,0.2630190849304199,70,[8502.448 8546.956 8710.696],[212.64866634 209.1948041  199.92303415],[7801. 7985. 7957.],[8937. 8985. 9084.]
67,250,718179670063.5148,323.0773897153554,0.26618504524230957,72,[8499.564 8552.408 8711.376],[215.0371268  208.39539711 204.14150637],[7801. 7985. 7957.],[8937. 8985. 9084.]
68,250,718179670063.5148,318.3782775416174,0.28074193000793457,79,[8508.74  8552.704 8707.212],[214.02663479 210.16391789 207.69384935],[7801. 7985. 7957.],[8937. 8985. 9084.]
69,250,718179670063.5148,319.5853843569941,0.2878701686859131,83,[8507.22  8555.772 8712.424],[212.26603025 208.40333974 202.66343583],[7801. 7985. 7957.],[8937. 8985. 9084.]
70,250,725625044720.0309,322.1394196116317,0.2595372200012207,82,[8492.884 8573.604 8712.1  ],[216.98123086 206.73074078 206.49219356],[7801. 7985. 7957.],[8937. 8985. 9084.]
71,250,725625044720.0309,322.8109488186719,0.2775421142578125,83,[8499.096 8582.98  8708.08 ],[217.49743627 206.37037481 206.86086532],[7801. 7985. 7957.],[8937. 8985. 9084.]
