gen,hypervol,time
0,58541434.4564658,0.0980079174041748
1,58541434.4564658,0.3491811752319336
2,58541434.4564658,0.29902100563049316
3,58541434.4564658,0.3220357894897461
4,58541434.4564658,0.29502034187316895
5,58541434.4564658,0.340043306350708
6,58541434.4564658,0.3730316162109375
7,58541434.4564658,0.3460242748260498
8,58541434.4564658,0.27231574058532715
9,58541434.4564658,0.3593723773956299
10,58541434.4564658,0.4529144763946533
11,58541434.4564658,0.300020694732666
12,58541434.4564658,0.3575432300567627
13,58541434.4564658,0.3168911933898926
14,58541434.4564658,0.38502979278564453
15,58541434.4564658,0.3788766860961914
16,58541434.4564658,0.3310267925262451
17,58541434.4564658,0.29595255851745605
18,58541434.4564658,0.3516998291015625
19,58541434.4564658,0.26552605628967285
20,58541434.4564658,0.4180319309234619
21,58541434.4564658,0.2900240421295166
22,58541434.4564658,0.35202932357788086
23,58541434.4564658,0.34288811683654785
24,58541434.4564658,0.35002732276916504
25,58541434.4564658,0.31102442741394043
26,58541434.4564658,0.3620319366455078
27,58541434.4564658,0.3790304660797119
28,58541434.4564658,0.33223628997802734
29,58541434.4564658,0.3160228729248047
30,58541434.4564658,0.2530179023742676
31,58541434.4564658,0.2330160140991211
32,58541434.4564658,0.30305957794189453
33,58541434.4564658,0.26801514625549316
34,58541434.4564658,0.30402064323425293
35,58541434.4564658,0.3460197448730469
36,58541434.4564658,0.25402283668518066
37,58541434.4564658,0.32456493377685547
38,58541434.4564658,0.2730216979980469
39,58541434.4564658,0.3050343990325928
40,58541434.4564658,0.2800288200378418
41,58541434.4564658,0.29702234268188477
42,58541434.4564658,0.26152753829956055
43,58541434.4564658,0.3070237636566162
44,58541434.4564658,0.34975385665893555
45,58541434.4564658,0.31902480125427246
46,58541434.4564658,0.2700185775756836
47,58541434.4564658,0.27501916885375977
48,58541434.4564658,0.3100240230560303
49,58541434.4564658,0.2350168228149414
50,58541434.4564658,0.2903327941894531
51,58541434.4564658,0.29102182388305664
52,58541434.4564658,0.34102559089660645
53,58541434.4564658,0.2770216464996338
54,58541434.4564658,0.4010303020477295
55,58541434.4564658,0.28078746795654297
56,58541434.4564658,0.27652716636657715
57,58541434.4564658,0.22585153579711914
58,58541434.4564658,0.3481578826904297
59,58541434.4564658,0.26796507835388184
60,58541434.4564658,0.3180270195007324
61,58541434.4564658,0.2778964042663574
62,58541434.4564658,0.31702494621276855
63,58541434.4564658,0.25653624534606934
64,58541434.4564658,0.2220146656036377
65,58541434.4564658,0.22701597213745117
66,58541434.4564658,0.31702756881713867
67,58541434.4564658,0.2330172061920166
68,58541434.4564658,0.25599050521850586
69,58541434.4564658,0.29152607917785645
70,58541434.4564658,0.2870175838470459
71,58541434.4564658,0.351515531539917
72,58541434.4564658,0.3330228328704834
73,58541434.4564658,0.3068673610687256
74,58541434.4564658,0.38002920150756836
75,58541434.4564658,0.298022985458374
76,58541434.4564658,0.25401997566223145
77,58541434.4564658,0.2988922595977783
78,58541434.4564658,0.3050217628479004
79,58541434.4564658,0.3360424041748047
80,58541434.4564658,0.2990248203277588
81,58541434.4564658,0.29006338119506836
82,58541434.4564658,0.2650172710418701
83,58541434.4564658,0.2813851833343506
84,58541434.4564658,0.3091115951538086
85,58541434.4564658,0.2715291976928711
86,58541434.4564658,0.29902124404907227
87,58541434.4564658,0.3470308780670166
88,58541434.4564658,0.1730349063873291
89,58541434.4564658,0.23801970481872559
90,58541434.4564658,0.2910192012786865
91,58541434.4564658,0.26001667976379395
92,58541434.4564658,0.2400219440460205
93,58541434.4564658,0.3940317630767822
94,58541434.4564658,0.3190181255340576
95,58541434.4564658,0.3140230178833008
96,58541434.4564658,0.3292577266693115
97,58541434.4564658,0.16601228713989258
98,58541434.4564658,0.23852109909057617
99,58541434.4564658,0.25010037422180176
100,58541434.4564658,0.3450279235839844
101,58541434.4564658,0.316025972366333
102,58541434.4564658,0.40603017807006836
103,58541434.4564658,0.40154457092285156
104,58541434.4564658,0.3050229549407959
105,58541434.4564658,0.3210463523864746
106,58541434.4564658,0.26502037048339844
107,58541434.4564658,0.3590264320373535
108,58541434.4564658,0.27602171897888184
109,58541434.4564658,0.331024169921875
110,58541434.4564658,0.32471537590026855
111,58541434.4564658,0.2341909408569336
112,58541434.4564658,0.36002135276794434
113,58541434.4564658,0.24911165237426758
114,58541434.4564658,0.2540245056152344
115,58541434.4564658,0.31002306938171387
116,58541434.4564658,0.34027791023254395
117,58541434.4564658,0.312532901763916
118,58541434.4564658,0.26501989364624023
119,58541434.4564658,0.30902814865112305
120,58541434.4564658,0.3385457992553711
121,58541434.4564658,0.27941131591796875
122,58541434.4564658,0.2920224666595459
123,58541434.4564658,0.3568692207336426
124,58541434.4564658,0.35692715644836426
125,58541434.4564658,0.3101968765258789
126,58541434.4564658,0.31851935386657715
127,58541434.4564658,0.25701451301574707
128,58541434.4564658,0.2920215129852295
129,58541434.4564658,0.24902081489562988
130,58541434.4564658,0.3650245666503906
131,58541434.4564658,0.2850205898284912
132,58541434.4564658,0.29702234268188477
133,58541434.4564658,0.29154491424560547
134,58541434.4564658,0.3270246982574463
135,58541434.4564658,0.3670387268066406
136,58541434.4564658,0.24047350883483887
137,58541434.4564658,0.26102328300476074
138,58541434.4564658,0.3180229663848877
139,58541434.4564658,0.3598663806915283
140,58541434.4564658,0.34602975845336914
141,58541434.4564658,0.389026403427124
142,58541434.4564658,0.24234366416931152
143,58541434.4564658,0.251528263092041
144,58541434.4564658,0.35402560234069824
145,58541434.4564658,0.3340578079223633
146,58541434.4564658,0.21193265914916992
147,58541434.4564658,0.3640267848968506
148,58541434.4564658,0.3150320053100586
149,58541434.4564658,0.29902005195617676
150,58541434.4564658,0.33838319778442383
151,58541434.4564658,0.32903313636779785
152,58541434.4564658,0.19465279579162598
153,58541434.4564658,0.26252245903015137
154,58541434.4564658,0.3370227813720703
155,58541434.4564658,0.371030330657959
156,58541434.4564658,0.2400221824645996
157,58541434.4564658,0.373028039932251
158,58541434.4564658,0.2600216865539551
159,58541434.4564658,0.23102617263793945
160,58541434.4564658,0.16201496124267578
161,58541434.4564658,0.30402040481567383
162,58541434.4564658,0.31647276878356934
163,58541434.4564658,0.3325343132019043
164,58541434.4564658,0.22701668739318848
165,58541434.4564658,0.32802653312683105
166,58541434.4564658,0.2860391139984131
167,58541434.4564658,0.2620201110839844
168,58541434.4564658,0.32102298736572266
169,58541434.4564658,0.2960219383239746
170,58541434.4564658,0.33702683448791504
171,58541434.4564658,0.25252747535705566
172,58541434.4564658,0.271024227142334
173,58541434.4564658,0.288022518157959
174,58541434.4564658,0.2920207977294922
175,58541434.4564658,0.28002238273620605
176,58541434.4564658,0.3200244903564453
177,58541434.4564658,0.22601675987243652
178,58541434.4564658,0.33055901527404785
179,58541434.4564658,0.20201444625854492
180,58541434.4564658,0.2510209083557129
181,58541434.4564658,0.23801755905151367
182,58541434.4564658,0.28902149200439453
183,58541434.4564658,0.21701669692993164
184,58541434.4564658,0.36050987243652344
185,58541434.4564658,0.32579779624938965
186,58541434.4564658,0.3699181079864502
187,58541434.4564658,0.38602685928344727
188,58541434.4564658,0.3290238380432129
189,58541434.4564658,0.17101216316223145
190,58541434.4564658,0.2400214672088623
191,58541434.4564658,0.2867441177368164
192,58541434.4564658,0.2940216064453125
193,58541434.4564658,0.20801544189453125
194,58541434.4564658,0.36502623558044434
195,58541434.4564658,0.3350236415863037
196,58541434.4564658,0.31002378463745117
197,58541434.4564658,0.29236745834350586
198,58541434.4564658,0.27802109718322754
199,58541434.4564658,0.23352456092834473
200,58541434.4564658,0.2550199031829834
201,58541434.4564658,0.22001290321350098
202,58541434.4564658,0.25553154945373535
203,58541434.4564658,0.2730247974395752
204,58541434.4564658,0.30402350425720215
205,58541434.4564658,0.2535254955291748
206,58541434.4564658,0.2880229949951172
207,58541434.4564658,0.2954676151275635
208,58541434.4564658,0.31802892684936523
209,58541434.4564658,0.28504157066345215
210,58541434.4564658,0.3020195960998535
211,58541434.4564658,0.2590205669403076
212,58541434.4564658,0.2340240478515625
213,58541434.4564658,0.20701360702514648
214,58541434.4564658,0.27054286003112793
215,58541434.4564658,0.25201916694641113
216,58541434.4564658,0.11500859260559082
217,58541434.4564658,0.26503491401672363
218,58541434.4564658,0.29501962661743164
219,58541434.4564658,0.21001601219177246
220,58541434.4564658,0.27502012252807617
221,58541434.4564658,0.32454943656921387
222,58541434.4564658,0.3490254878997803
223,58541434.4564658,0.26952433586120605
224,58541434.4564658,0.3830757141113281
225,58541434.4564658,0.2782015800476074
226,58541434.4564658,0.37403011322021484
227,58541434.4564658,0.22601604461669922
228,58541434.4564658,0.20801949501037598
229,58541434.4564658,0.3367576599121094
230,58541434.4564658,0.3990285396575928
231,58541434.4564658,0.2630176544189453
232,58541434.4564658,0.3760244846343994
233,58541434.4564658,0.30603671073913574
234,58541434.4564658,0.3115365505218506
235,58541434.4564658,0.24702692031860352
236,58541434.4564658,0.3030209541320801
237,58541434.4564658,0.25002288818359375
238,58541434.4564658,0.3230264186859131
239,58541434.4564658,0.25401854515075684
240,58541434.4564658,0.30602598190307617
241,58541434.4564658,0.3640267848968506
