gen,hypervol,time
0,59986303.6254118,0.08400630950927734
1,59986303.6254118,0.3199007511138916
2,59986303.6254118,0.2510185241699219
3,59986303.6254118,0.24265766143798828
4,59986303.6254118,0.2816615104675293
5,59986303.6254118,0.285022497177124
6,59986303.6254118,0.30802011489868164
7,59986303.6254118,0.2763216495513916
8,59986303.6254118,0.2330174446105957
9,59986303.6254118,0.27402591705322266
10,59986303.6254118,0.26090145111083984
11,59986303.6254118,0.2451155185699463
12,59986303.6254118,0.2709214687347412
13,59986303.6254118,0.2015519142150879
14,59986303.6254118,0.3120408058166504
15,59986303.6254118,0.2559347152709961
16,59986303.6254118,0.23096609115600586
17,59986303.6254118,0.21304583549499512
18,59986303.6254118,0.2000138759613037
19,59986303.6254118,0.27033376693725586
20,59986303.6254118,0.25701236724853516
21,59986303.6254118,0.23203730583190918
22,59986303.6254118,0.23901581764221191
23,59986303.6254118,0.3090248107910156
24,59986303.6254118,0.20858216285705566
25,59986303.6254118,0.2066056728363037
26,59986303.6254118,0.1975550651550293
27,59986303.6254118,0.19101214408874512
28,59986303.6254118,0.3086378574371338
29,59986303.6254118,0.22201776504516602
30,59986303.6254118,0.29004764556884766
31,59986303.6254118,0.2480170726776123
32,59986303.6254118,0.17801451683044434
33,59986303.6254118,0.20201563835144043
34,59986303.6254118,0.20601606369018555
35,59986303.6254118,0.21901631355285645
36,59986303.6254118,0.1980135440826416
37,59986303.6254118,0.3420276641845703
38,59986303.6254118,0.2390151023864746
39,59986303.6254118,0.22401928901672363
40,59986303.6254118,0.1740124225616455
41,59986303.6254118,0.22099804878234863
42,59986303.6254118,0.22301554679870605
43,59986303.6254118,0.19701528549194336
44,59986303.6254118,0.17101311683654785
45,59986303.6254118,0.19001340866088867
46,59986303.6254118,0.19954657554626465
47,59986303.6254118,0.2700214385986328
48,59986303.6254118,0.19001531600952148
49,59986303.6254118,0.28108763694763184
50,59986303.6254118,0.1590116024017334
51,59986303.6254118,0.194014310836792
52,59986303.6254118,0.18601417541503906
53,59986303.6254118,0.17801260948181152
54,59986303.6254118,0.19901394844055176
55,59986303.6254118,0.168013334274292
56,59986303.6254118,0.20952129364013672
57,59986303.6254118,0.19701313972473145
58,59986303.6254118,0.2830202579498291
59,59986303.6254118,0.2510192394256592
60,59986303.6254118,0.16601252555847168
61,59986303.6254118,0.21701550483703613
62,59986303.6254118,0.19001483917236328
63,59986303.6254118,0.25401926040649414
64,59986303.6254118,0.2350165843963623
65,59986303.6254118,0.2870216369628906
66,59986303.6254118,0.2650172710418701
67,59986303.6254118,0.19001483917236328
68,59986303.6254118,0.17351317405700684
69,59986303.6254118,0.2450265884399414
70,59986303.6254118,0.1550462245941162
71,59986303.6254118,0.25002026557922363
72,59986303.6254118,0.20813536643981934
73,59986303.6254118,0.20601320266723633
74,59986303.6254118,0.23199987411499023
75,59986303.6254118,0.21801376342773438
76,59986303.6254118,0.18601417541503906
77,59986303.6254118,0.23601961135864258
78,59986303.6254118,0.20853567123413086
79,59986303.6254118,0.23701739311218262
80,59986303.6254118,0.22101521492004395
81,59986303.6254118,0.14201092720031738
82,59986303.6254118,0.21001410484313965
83,59986303.6254118,0.24001789093017578
84,59986303.6254118,0.16901350021362305
85,59986303.6254118,0.2630183696746826
86,59986303.6254118,0.17701268196105957
87,59986303.6254118,0.1680135726928711
88,59986303.6254118,0.20251727104187012
89,59986303.6254118,0.24501800537109375
90,59986303.6254118,0.16701078414916992
91,59986303.6254118,0.18401241302490234
92,59986303.6254118,0.21001625061035156
93,59986303.6254118,0.18901395797729492
94,59986303.6254118,0.2750244140625
95,59986303.6254118,0.3140225410461426
96,59986303.6254118,0.19101309776306152
97,59986303.6254118,0.17801141738891602
98,59986303.6254118,0.2770235538482666
99,59986303.6254118,0.2570159435272217
100,59986303.6254118,0.23001790046691895
101,59986303.6254118,0.2070162296295166
102,59986303.6254118,0.260545015335083
103,59986303.6254118,0.21701622009277344
104,59986303.6254118,0.18901348114013672
105,59986303.6254118,0.16301250457763672
106,59986303.6254118,0.16001248359680176
107,59986303.6254118,0.19653558731079102
108,59986303.6254118,0.19001412391662598
109,59986303.6254118,0.2210249900817871
110,59986303.6254118,0.2510185241699219
111,59986303.6254118,0.20703721046447754
112,59986303.6254118,0.2570159435272217
113,59986303.6254118,0.14801335334777832
114,59986303.6254118,0.250018835067749
115,59986303.6254118,0.17801403999328613
116,59986303.6254118,0.23603320121765137
117,59986303.6254118,0.182173490524292
118,59986303.6254118,0.28800082206726074
119,59986303.6254118,0.13400816917419434
120,59986303.6254118,0.27501988410949707
121,59986303.6254118,0.20902466773986816
122,59986303.6254118,0.20101284980773926
123,59986303.6254118,0.2570173740386963
124,59986303.6254118,0.20601654052734375
125,59986303.6254118,0.18401432037353516
126,59986303.6254118,0.20201396942138672
127,59986303.6254118,0.20201492309570312
128,59986303.6254118,0.20101547241210938
129,59986303.6254118,0.19901442527770996
130,59986303.6254118,0.1720118522644043
131,59986303.6254118,0.19901466369628906
132,59986303.6254118,0.18401384353637695
133,59986303.6254118,0.15301203727722168
134,59986303.6254118,0.20101451873779297
135,59986303.6254118,0.22501730918884277
136,59986303.6254118,0.23401737213134766
137,59986303.6254118,0.1590111255645752
138,59986303.6254118,0.1980147361755371
139,59986303.6254118,0.28702259063720703
140,59986303.6254118,0.2480173110961914
141,59986303.6254118,0.2180180549621582
142,59986303.6254118,0.29902219772338867
143,59986303.6254118,0.2720191478729248
144,59986303.6254118,0.3590271472930908
145,59986303.6254118,0.2500185966491699
146,59986303.6254118,0.23003149032592773
147,59986303.6254118,0.18702197074890137
148,59986303.6254118,0.20501446723937988
149,59986303.6254118,0.21601414680480957
150,59986303.6254118,0.21701717376708984
151,59986303.6254118,0.24401617050170898
152,59986303.6254118,0.20101475715637207
153,59986303.6254118,0.26403236389160156
154,59986303.6254118,0.15601396560668945
155,59986303.6254118,0.20401430130004883
156,59986303.6254118,0.23701739311218262
157,59986303.6254118,0.28702449798583984
158,59986303.6254118,0.23501896858215332
159,59986303.6254118,0.24301528930664062
160,59986303.6254118,0.1979970932006836
161,59986303.6254118,0.2400190830230713
162,59986303.6254118,0.2050173282623291
163,59986303.6254118,0.17452764511108398
164,59986303.6254118,0.24904131889343262
165,59986303.6254118,0.19901585578918457
166,59986303.6254118,0.23303461074829102
167,59986303.6254118,0.17701339721679688
168,59986303.6254118,0.2120203971862793
169,59986303.6254118,0.23001718521118164
170,59986303.6254118,0.2500190734863281
171,59986303.6254118,0.19301438331604004
172,59986303.6254118,0.18901324272155762
173,59986303.6254118,0.17901372909545898
174,59986303.6254118,0.23703670501708984
175,59986303.6254118,0.2920207977294922
176,59986303.6254118,0.20701384544372559
177,59986303.6254118,0.17101287841796875
178,59986303.6254118,0.2050156593322754
179,59986303.6254118,0.20401716232299805
180,59986303.6254118,0.23102903366088867
181,59986303.6254118,0.28801989555358887
182,59986303.6254118,0.1850121021270752
183,59986303.6254118,0.21201634407043457
184,59986303.6254118,0.20701193809509277
185,59986303.6254118,0.18801379203796387
186,59986303.6254118,0.29502129554748535
187,59986303.6254118,0.2610204219818115
188,59986303.6254118,0.2830204963684082
189,59986303.6254118,0.21401214599609375
190,59986303.6254118,0.24710392951965332
191,59986303.6254118,0.18709421157836914
192,59986303.6254118,0.2010042667388916
193,59986303.6254118,0.18201470375061035
194,59986303.6254118,0.14501142501831055
195,59986303.6254118,0.2770206928253174
196,59986303.6254118,0.21701669692993164
197,59986303.6254118,0.176011323928833
198,59986303.6254118,0.20001435279846191
199,59986303.6254118,0.23801875114440918
200,59986303.6254118,0.1850125789642334
201,59986303.6254118,0.1570122241973877
202,59986303.6254118,0.17301273345947266
203,59986303.6254118,0.18601393699645996
204,59986303.6254118,0.24001765251159668
205,59986303.6254118,0.24301695823669434
206,59986303.6254118,0.19159340858459473
207,59986303.6254118,0.23103570938110352
208,59986303.6254118,0.23101425170898438
209,59986303.6254118,0.21199870109558105
210,59986303.6254118,0.19701480865478516
211,59986303.6254118,0.17601346969604492
212,59986303.6254118,0.2640211582183838
213,59986303.6254118,0.1980142593383789
214,59986303.6254118,0.2200300693511963
215,59986303.6254118,0.25601816177368164
216,59986303.6254118,0.19201421737670898
217,59986303.6254118,0.168013334274292
218,59986303.6254118,0.17355608940124512
219,59986303.6254118,0.30402278900146484
220,59986303.6254118,0.23754096031188965
221,59986303.6254118,0.2370011806488037
222,59986303.6254118,0.17501306533813477
223,59986303.6254118,0.20199823379516602
224,59986303.6254118,0.22601652145385742
225,59986303.6254118,0.2220158576965332
226,59986303.6254118,0.2500174045562744
227,59986303.6254118,0.18101096153259277
228,59986303.6254118,0.16301226615905762
229,59986303.6254118,0.23600172996520996
230,59986303.6254118,0.15601158142089844
231,59986303.6254118,0.22899937629699707
232,59986303.6254118,0.23101806640625
233,59986303.6254118,0.30802369117736816
234,59986303.6254118,0.1550273895263672
235,59986303.6254118,0.3330228328704834
236,59986303.6254118,0.3120231628417969
237,59986303.6254118,0.21184587478637695
238,59986303.6254118,0.2720184326171875
239,59986303.6254118,0.25953006744384766
240,59986303.6254118,0.21601605415344238
241,59986303.6254118,0.246016263961792
242,59986303.6254118,0.2095639705657959
243,59986303.6254118,0.19828510284423828
244,59986303.6254118,0.2385263442993164
245,59986303.6254118,0.23108291625976562
246,59986303.6254118,0.2304825782775879
247,59986303.6254118,0.21495270729064941
248,59986303.6254118,0.20901727676391602
249,59986303.6254118,0.2114424705505371
250,59986303.6254118,0.23201704025268555
251,59986303.6254118,0.22501564025878906
252,59986303.6254118,0.25505709648132324
253,59986303.6254118,0.23801803588867188
254,59986303.6254118,0.2555124759674072
255,59986303.6254118,0.2695298194885254
256,59986303.6254118,0.31050848960876465
257,59986303.6254118,0.18966221809387207
258,59986303.6254118,0.22626471519470215
259,59986303.6254118,0.24654436111450195
260,59986303.6254118,0.20952200889587402
261,59986303.6254118,0.24095964431762695
262,59986303.6254118,0.2425243854522705
263,59986303.6254118,0.28202223777770996
264,59986303.6254118,0.2530171871185303
265,59986303.6254118,0.2580146789550781
266,59986303.6254118,0.20183753967285156
267,59986303.6254118,0.23865723609924316
268,59986303.6254118,0.3219633102416992
269,59986303.6254118,0.24701929092407227
270,59986303.6254118,0.1450483798980713
271,59986303.6254118,0.27252840995788574
272,59986303.6254118,0.28002047538757324
273,59986303.6254118,0.29877758026123047
274,59986303.6254118,0.2740209102630615
275,59986303.6254118,0.2760508060455322
276,59986303.6254118,0.29802680015563965
277,59986303.6254118,0.21001911163330078
278,59986303.6254118,0.26021647453308105
279,59986303.6254118,0.198012113571167
280,59986303.6254118,0.2905275821685791
281,59986303.6254118,0.20752358436584473
282,59986303.6254118,0.2689015865325928
283,59986303.6254118,0.28002166748046875
284,59986303.6254118,0.182403564453125
285,59986303.6254118,0.2570211887359619
286,59986303.6254118,0.3195312023162842
287,59986303.6254118,0.2620203495025635
288,59986303.6254118,0.2233748435974121
289,59986303.6254118,0.1970052719116211
290,59986303.6254118,0.23801660537719727
291,59986303.6254118,0.2220160961151123
292,59986303.6254118,0.23995113372802734
293,59986303.6254118,0.2610185146331787
294,59986303.6254118,0.27802252769470215
295,59986303.6254118,0.21401643753051758
296,59986303.6254118,0.2693045139312744
297,59986303.6254118,0.2193613052368164
298,59986303.6254118,0.2508814334869385
299,59986303.6254118,0.23192191123962402
300,59986303.6254118,0.2635340690612793
301,59986303.6254118,0.37104201316833496
302,59986303.6254118,0.15511417388916016
303,59986303.6254118,0.30652761459350586
304,59986303.6254118,0.22290825843811035
305,59986303.6254118,0.2272799015045166
306,59986303.6254118,0.22867965698242188
307,59986303.6254118,0.22401762008666992
308,59986303.6254118,0.25489020347595215
309,59986303.6254118,0.2750205993652344
310,59986303.6254118,0.3413548469543457
311,59986303.6254118,0.2711164951324463
312,59986303.6254118,0.24901652336120605
313,59986303.6254118,0.17954587936401367
314,59986303.6254118,0.27765774726867676
315,59986303.6254118,0.3070225715637207
316,59986303.6254118,0.338024377822876
317,59986303.6254118,0.2200164794921875
318,59986303.6254118,0.22301554679870605
319,59986303.6254118,0.23401808738708496
320,59986303.6254118,0.2890198230743408
321,59986303.6254118,0.27387309074401855
322,59986303.6254118,0.23601889610290527
323,59986303.6254118,0.24202346801757812
324,59986303.6254118,0.28502392768859863
325,59986303.6254118,0.20652008056640625
326,59986303.6254118,0.24580907821655273
327,59986303.6254118,0.2570207118988037
328,59986303.6254118,0.3090229034423828
329,59986303.6254118,0.29102134704589844
330,59986303.6254118,0.3340280055999756
331,59986303.6254118,0.3010234832763672
332,59986303.6254118,0.18901467323303223
333,59986303.6254118,0.30902624130249023
334,59986303.6254118,0.33202505111694336
335,59986303.6254118,0.2810237407684326
336,59986303.6254118,0.18701481819152832
337,59986303.6254118,0.318528413772583
338,59986303.6254118,0.19765090942382812
339,59986303.6254118,0.23701882362365723
340,59986303.6254118,0.28888487815856934
341,59986303.6254118,0.17544794082641602
342,59986303.6254118,0.2810249328613281
343,59986303.6254118,0.17601394653320312
344,59986303.6254118,0.23986315727233887
345,59986303.6254118,0.2140331268310547
346,59986303.6254118,0.21088337898254395
347,59986303.6254118,0.21201515197753906
348,59986303.6254118,0.3380239009857178
349,59986303.6254118,0.2503087520599365
350,59986303.6254118,0.1972360610961914
351,59986303.6254118,0.2790248394012451
352,59986303.6254118,0.22592878341674805
353,59986303.6254118,0.23652362823486328
354,59986303.6254118,0.25122880935668945
355,59986303.6254118,0.20801758766174316
356,59986303.6254118,0.31502246856689453
357,59986303.6254118,0.2740204334259033
358,59986303.6254118,0.30801963806152344
359,59986303.6254118,0.24501705169677734
360,59986303.6254118,0.14701247215270996
361,59986303.6254118,0.34302496910095215
362,59986303.6254118,0.18601703643798828
363,59986303.6254118,0.2125263214111328
364,59986303.6254118,0.26053428649902344
365,59986303.6254118,0.31102514266967773
366,59986303.6254118,0.22549009323120117
367,59986303.6254118,0.2609565258026123
368,59986303.6254118,0.3420255184173584
369,59986303.6254118,0.24901700019836426
370,59986303.6254118,0.16601252555847168
371,59986303.6254118,0.31586647033691406
372,59986303.6254118,0.2030353546142578
373,59986303.6254118,0.2935318946838379
374,59986303.6254118,0.305023193359375
375,59986303.6254118,0.28546690940856934
376,59986303.6254118,0.2370145320892334
377,59986303.6254118,0.2600224018096924
378,59986303.6254118,0.3090207576751709
379,59986303.6254118,0.23001742362976074
380,59986303.6254118,0.2765309810638428
381,59986303.6254118,0.23501873016357422
382,59986303.6254118,0.2422189712524414
383,59986303.6254118,0.28402113914489746
384,59986303.6254118,0.2768290042877197
385,59986303.6254118,0.28807973861694336
386,59986303.6254118,0.21001791954040527
387,59986303.6254118,0.22301721572875977
388,59986303.6254118,0.2570207118988037
389,59986303.6254118,0.2590315341949463
390,59986303.6254118,0.18152308464050293
391,59986303.6254118,0.371875524520874
