gen,hypervol,time
0,59314378.5941046,0.0912313461303711
1,59314378.5941046,0.2828691005706787
2,59314378.5941046,0.29425692558288574
3,59314378.5941046,0.2969973087310791
4,59314378.5941046,0.3170931339263916
5,59314378.5941046,0.2540464401245117
6,59314378.5941046,0.27802228927612305
7,59314378.5941046,0.24448466300964355
8,59314378.5941046,0.28323888778686523
9,59314378.5941046,0.2303004264831543
10,59314378.5941046,0.24289560317993164
11,59314378.5941046,0.30202293395996094
12,59314378.5941046,0.32205843925476074
13,59314378.5941046,0.21233797073364258
14,59314378.5941046,0.265017032623291
15,59314378.5941046,0.29302144050598145
16,59314378.5941046,0.32053422927856445
17,59314378.5941046,0.25403380393981934
18,59314378.5941046,0.2968175411224365
19,59314378.5941046,0.2795255184173584
20,59314378.5941046,0.2680213451385498
21,59314378.5941046,0.1830124855041504
22,59314378.5941046,0.20752263069152832
23,59314378.5941046,0.19970178604125977
24,59314378.5941046,0.27802515029907227
25,59314378.5941046,0.19001436233520508
26,59314378.5941046,0.2564699649810791
27,59314378.5941046,0.2915165424346924
28,59314378.5941046,0.313525915145874
29,59314378.5941046,0.20301437377929688
30,59314378.5941046,0.21737170219421387
31,59314378.5941046,0.21039223670959473
32,59314378.5941046,0.2788236141204834
33,59314378.5941046,0.2850189208984375
34,59314378.5941046,0.16401171684265137
35,59314378.5941046,0.33002591133117676
36,59314378.5941046,0.26702070236206055
37,59314378.5941046,0.23201727867126465
38,59314378.5941046,0.21301698684692383
39,59314378.5941046,0.29502177238464355
40,59314378.5941046,0.16807866096496582
41,59314378.5941046,0.3063991069793701
42,59314378.5941046,0.20201563835144043
43,59314378.5941046,0.16892075538635254
44,59314378.5941046,0.2004237174987793
45,59314378.5941046,0.3240947723388672
46,59314378.5941046,0.20305466651916504
47,59314378.5941046,0.2641916275024414
48,59314378.5941046,0.3200266361236572
49,59314378.5941046,0.1835188865661621
50,59314378.5941046,0.2915377616882324
51,59314378.5941046,0.2770233154296875
52,59314378.5941046,0.2440176010131836
53,59314378.5941046,0.19464826583862305
54,59314378.5941046,0.21078753471374512
55,59314378.5941046,0.27321362495422363
56,59314378.5941046,0.24101901054382324
57,59314378.5941046,0.20601511001586914
58,59314378.5941046,0.2585031986236572
59,59314378.5941046,0.28201913833618164
60,59314378.5941046,0.18409156799316406
61,59314378.5941046,0.2126624584197998
62,59314378.5941046,0.21781420707702637
63,59314378.5941046,0.2220163345336914
64,59314378.5941046,0.3069124221801758
65,59314378.5941046,0.1870126724243164
66,59314378.5941046,0.25402116775512695
67,59314378.5941046,0.14941072463989258
68,59314378.5941046,0.18413162231445312
69,59314378.5941046,0.23764991760253906
70,59314378.5941046,0.2593412399291992
71,59314378.5941046,0.2371845245361328
72,59314378.5941046,0.2087244987487793
73,59314378.5941046,0.2740178108215332
74,59314378.5941046,0.2980217933654785
75,59314378.5941046,0.16570234298706055
76,59314378.5941046,0.24151968955993652
77,59314378.5941046,0.2415602207183838
78,59314378.5941046,0.24918198585510254
79,59314378.5941046,0.19463181495666504
80,59314378.5941046,0.1590101718902588
