gen,hypervol,time
0,63580262.8740552,0.1090087890625
1,63580262.8740552,0.2960219383239746
2,63580262.8740552,0.25052618980407715
3,63580262.8740552,0.25310444831848145
4,63580262.8740552,0.2900218963623047
5,63580262.8740552,0.25452709197998047
6,63580262.8740552,0.2720222473144531
7,63580262.8740552,0.25908851623535156
8,63580262.8740552,0.23506641387939453
9,63580262.8740552,0.33498120307922363
10,63580262.8740552,0.3057849407196045
11,63580262.8740552,0.4200270175933838
12,63580262.8740552,0.23201775550842285
13,63580262.8740552,0.23205280303955078
14,63580262.8740552,0.27701902389526367
15,63580262.8740552,0.22623968124389648
16,63580262.8740552,0.25103163719177246
17,63580262.8740552,0.23204326629638672
18,63580262.8740552,0.27602219581604004
19,63580262.8740552,0.35353589057922363
20,63580262.8740552,0.2803049087524414
21,63580262.8740552,0.2770204544067383
22,63580262.8740552,0.30114006996154785
23,63580262.8740552,0.256105899810791
24,63580262.8740552,0.24854516983032227
25,63580262.8740552,0.21601605415344238
26,63580262.8740552,0.28403568267822266
27,63580262.8740552,0.21174144744873047
28,63580262.8740552,0.22001862525939941
29,63580262.8740552,0.2581017017364502
30,63580262.8740552,0.20554161071777344
31,63580262.8740552,0.1824507713317871
32,63580262.8740552,0.17419099807739258
33,63580262.8740552,0.2699456214904785
34,63580262.8740552,0.2249164581298828
35,63580262.8740552,0.24901819229125977
36,63580262.8740552,0.2990262508392334
37,63580262.8740552,0.24201750755310059
38,63580262.8740552,0.29902195930480957
39,63580262.8740552,0.20801496505737305
40,63580262.8740552,0.1870098114013672
41,63580262.8740552,0.23701882362365723
42,63580262.8740552,0.1824789047241211
43,63580262.8740552,0.27350926399230957
44,63580262.8740552,0.20681190490722656
45,63580262.8740552,0.30803465843200684
46,63580262.8740552,0.22401690483093262
47,63580262.8740552,0.2640194892883301
48,63580262.8740552,0.32101964950561523
49,63580262.8740552,0.24701905250549316
50,63580262.8740552,0.23002028465270996
51,63580262.8740552,0.44454312324523926
52,63580262.8740552,0.3630251884460449
